gpa_link,name,location,average_gpa,acceptance_rate,average_act_composite,average_sat_composite,type_of_institution,level_of_institution,average_net_price,number_of_students
https://www.appily.com/colleges/gpa/3-1,University of South Carolina-Upstate,"Spartanburg, SC",3.2,79%,19,1023,PUBLIC,4 YEAR,"$15,074","4,913"
https://www.appily.com/colleges/gpa/3-1,Kingston University London,,3.0,80%,23,1050,PRIVATE,4 YEAR,--,"17,547"
https://www.appily.com/colleges/gpa/3-1,AdventHealth University,"Orlando, FL",3.2,34%,21,1072,PRIVATE,4 YEAR,"$23,897","1,610"
https://www.appily.com/colleges/gpa/3-1,Bryn Athyn College of the New Church,"Bryn Athyn, PA",3.2,80%,17,1021,PRIVATE,4 YEAR,"$16,916",285
https://www.appily.com/colleges/gpa/3-1,Brevard College,"Brevard, NC",3.1,40%,--,--,PRIVATE,4 YEAR,"$22,933",759
https://www.appily.com/colleges/gpa/3-1,University of Wisconsin-Green Bay,"Green Bay, WI",3.2,90%,20,1085,PUBLIC,4 YEAR,"$14,395","9,599"
https://www.appily.com/colleges/gpa/3-1,Menlo College,"Atherton, CA",3.2,62%,20,1042,PRIVATE,4 YEAR,"$25,944",800
https://www.appily.com/colleges/gpa/3-1,Hutchinson Community College,"Hutchinson, KS",3.2,--,--,--,PUBLIC,2 YEAR,"$7,922","4,960"
https://www.appily.com/colleges/gpa/3-1,California State University-Channel Islands,"Camarillo, CA",3.2,90%,--,--,PUBLIC,4 YEAR,"$13,558","6,128"
https://www.appily.com/colleges/gpa/3-1,University of Maine at Farmington,"Farmington, ME",3.2,94%,--,--,PUBLIC,4 YEAR,"$14,548","1,837"
https://www.appily.com/colleges/gpa/3-1,Gwinnett Technical College,"Lawrenceville, GA",3.1,--,--,--,PUBLIC,2 YEAR,"$11,110","8,450"
https://www.appily.com/colleges/gpa/3-1,Casper College,"Casper, WY",3.1,--,--,--,PUBLIC,2 YEAR,"$7,090","3,354"
https://www.appily.com/colleges/gpa/3-1,Walters State Community College,"Morristown, TN",3.2,--,--,--,PUBLIC,2 YEAR,"$3,404","5,477"
https://www.appily.com/colleges/gpa/3-1,Philander Smith University,"Little Rock, AR",3.0,--,--,--,PRIVATE,4 YEAR,"$14,141",769
https://www.appily.com/colleges/gpa/3-1,Missouri Valley College,"Marshall, MO",3.1,61%,18,988,PRIVATE,4 YEAR,"$19,396","1,527"
https://www.appily.com/colleges/gpa/3-1,Mount Mary University,"Milwaukee, WI",3.2,69%,18,995,PRIVATE,4 YEAR,"$21,063","1,198"
https://www.appily.com/colleges/gpa/3-1,University of the Virgin Islands,"Charlotte Amalie, VI",3.1,97%,18,913,PUBLIC,4 YEAR,"$10,489","1,636"
https://www.appily.com/colleges/gpa/3-1,University of South Carolina Aiken,"Aiken, SC",3.2,76%,20,1050,PUBLIC,4 YEAR,"$15,050","3,840"
https://www.appily.com/colleges/gpa/3-1,Black Hawk College,"Moline, IL",3.1,--,--,--,PUBLIC,2 YEAR,"$5,706","3,773"
https://www.appily.com/colleges/gpa/3-1,CUNY York College,"Jamaica, NY",3.1,59%,--,960,PUBLIC,4 YEAR,"$3,433","6,446"
https://www.appily.com/colleges/gpa/3-1,Georgia Highlands College,"Rome, GA",3.0,--,--,--,PUBLIC,4 YEAR,"$6,229","4,768"
https://www.appily.com/colleges/gpa/3-1,Chattanooga State Community College,"Chattanooga, TN",3.0,100%,18,--,PUBLIC,2 YEAR,"$6,742","6,429"
https://www.appily.com/colleges/gpa/3-1,Crown College,"Saint Bonifacius, MN",3.2,67%,20,1069,PRIVATE,4 YEAR,"$26,396","1,583"
https://www.appily.com/colleges/gpa/3-1,Southern University and A & M College,"Baton Rouge, LA",3.1,54%,19,999,PUBLIC,4 YEAR,"$16,312","8,226"
https://www.appily.com/colleges/gpa/3-1,Hagerstown Community College,"Hagerstown, MD",3.2,--,--,--,PUBLIC,2 YEAR,"$7,908","3,504"
https://www.appily.com/colleges/gpa/3-1,Albertus Magnus College,"New Haven, CT",3.0,80%,18,972,PRIVATE,4 YEAR,"$26,015","1,275"
https://www.appily.com/colleges/gpa/3-1,Stark State College,"North Canton, OH",3.0,100%,--,--,PUBLIC,2 YEAR,"$6,464","10,031"
https://www.appily.com/colleges/gpa/3-1,Rockland Community College,"Suffern, NY",3.2,--,--,--,PUBLIC,2 YEAR,"$10,271","5,472"
https://www.appily.com/colleges/gpa/3-1,Lakeland University,"Plymouth, WI",3.0,100%,19,1019,PRIVATE,4 YEAR,"$20,687","2,406"
https://www.appily.com/colleges/gpa/3-1,Montreat College,"Montreat, NC",3.1,68%,19,1042,PRIVATE,4 YEAR,"$22,946",972
https://www.appily.com/colleges/gpa/3-1,Lewis-Clark State College,"Lewiston, ID",3.2,87%,19,999,PUBLIC,4 YEAR,"$11,046","3,746"
https://www.appily.com/colleges/gpa/3-1,Naropa University,"Boulder, CO",3.0,100%,--,--,PRIVATE,4 YEAR,"$25,871","1,065"
https://www.appily.com/colleges/gpa/3-1,Rogue Community College,"Grants Pass, OR",3.1,--,--,--,PUBLIC,2 YEAR,"$8,713","3,423"
https://www.appily.com/colleges/gpa/3-1,Midway University,"Midway, KY",3.2,94%,21,1078,PRIVATE,4 YEAR,"$24,781","1,441"
https://www.appily.com/colleges/gpa/3-1,Vaughn College of Aeronautics and Technology,"Flushing, NY",3.0,74%,22,1100,PRIVATE,4 YEAR,"$38,534","1,187"
https://www.appily.com/colleges/gpa/3-1,Lancaster Bible College,"Lancaster, PA",3.1,97%,21,1081,PRIVATE,4 YEAR,"$22,349","2,066"
https://www.appily.com/colleges/gpa/3-1,Meridian Community College,"Meridian, MS",3.2,--,--,--,PUBLIC,2 YEAR,"$5,940","2,621"
https://www.appily.com/colleges/gpa/3-1,South Florida State College,"Avon Park, FL",3.0,--,--,--,PUBLIC,4 YEAR,"$6,756","2,892"
https://www.appily.com/colleges/gpa/3-1,CUNY John Jay College of Criminal Justice,"New York, NY",3.2,51%,--,1055,PUBLIC,4 YEAR,"$2,532","13,921"
https://www.appily.com/colleges/gpa/3-1,Rosemont College,"Rosemont, PA",3.2,76%,18,1049,PRIVATE,4 YEAR,"$22,680",754
https://www.appily.com/colleges/gpa/3-1,Spartanburg Community College,"Spartanburg, SC",3.2,--,--,--,PUBLIC,2 YEAR,"$2,804","6,224"
https://www.appily.com/colleges/gpa/3-1,Concordia University Ann Arbor,"Ann Arbor, MI",3.2,70%,20,1065,PRIVATE,4 YEAR,"$24,557","1,203"
https://www.appily.com/colleges/gpa/3-1,Motlow State Community College,"Tullahoma, TN",3.1,--,--,--,PUBLIC,2 YEAR,"$6,885","5,636"
https://www.appily.com/colleges/gpa/3-1,St. Thomas Aquinas College,"Sparkill, NY",3.1,89%,--,1028,PRIVATE,4 YEAR,"$20,274","2,033"
https://www.appily.com/colleges/gpa/3-1,Montana State University Billings,"Billings, MT",3.1,--,--,--,PUBLIC,4 YEAR,"$13,844","4,057"
https://www.appily.com/colleges/gpa/3-1,Roane State Community College,"Harriman, TN",3.2,100%,19,910,PUBLIC,2 YEAR,"$4,104","4,457"
https://www.appily.com/colleges/gpa/3-1,William Paterson University of New Jersey,"Wayne, NJ",3.0,92%,19,994,PUBLIC,4 YEAR,"$19,547","9,070"
https://www.appily.com/colleges/gpa/3-1,Saint Elizabeth University,"Morristown, NJ",3.0,72%,--,989,PRIVATE,4 YEAR,"$18,873","1,122"
https://www.appily.com/colleges/gpa/3-1,SUNY Old Westbury,"Old Westbury, NY",3.1,92%,21,1035,PUBLIC,4 YEAR,"$10,273","4,270"
https://www.appily.com/colleges/gpa/3-1,Neumont College of Computer Science,"Salt Lake City, UT",3.1,84%,24,1107,PRIVATE,4 YEAR,"$24,396",484
https://www.appily.com/colleges/gpa/3-1,Southwestern Assemblies of God University,"Waxahachie, TX",3.2,86%,19,1022,PRIVATE,4 YEAR,"$23,931","1,794"
https://www.appily.com/colleges/gpa/3-1,East Stroudsburg University of Pennsylvania,"East Stroudsburg, PA",3.2,94%,18,1007,PUBLIC,4 YEAR,"$19,855","5,143"
https://www.appily.com/colleges/gpa/3-1,Harris-Stowe State University,"Saint Louis, MO",3.0,--,--,--,PUBLIC,4 YEAR,"$10,551","1,084"
https://www.appily.com/colleges/gpa/3-1,Saint Joseph's College of Maine,"Standish, ME",3.0,81%,20,1072,PRIVATE,4 YEAR,"$26,929","1,478"
https://www.appily.com/colleges/gpa/3-1,Trinity College of Florida,"Trinity, FL",3.0,60%,17,939,PRIVATE,4 YEAR,"$15,894",181
https://www.appily.com/colleges/gpa/3-1,State University of New York at Oswego,"Oswego, NY",3.2,83%,24,1158,PUBLIC,4 YEAR,"$16,398","6,906"
https://www.appily.com/colleges/gpa/3-1,Bismarck State College,"Bismarck, ND",3.0,--,--,--,PUBLIC,4 YEAR,"$9,420","3,771"
https://www.appily.com/colleges/gpa/3-1,Johnson & Wales University-Charlotte,"Charlotte, NC",3.2,73%,--,--,PRIVATE,4 YEAR,"$23,774","1,140"
https://www.appily.com/colleges/gpa/3-1,Volunteer State Community College,"Gallatin, TN",3.1,--,--,--,PUBLIC,2 YEAR,"$6,990","6,957"
https://www.appily.com/colleges/gpa/3-1,Laramie County Community College,"Cheyenne, WY",3.0,--,--,--,PUBLIC,4 YEAR,"$5,862","3,770"
https://www.appily.com/colleges/gpa/3-1,Indiana University-Northwest,"Gary, IN",3.1,80%,20,1013,PUBLIC,4 YEAR,"$5,453","3,198"
https://www.appily.com/colleges/gpa/3-1,Union College,"Barbourville, KY",3.2,53%,19,1035,PRIVATE,4 YEAR,"$18,027",970
https://www.appily.com/colleges/gpa/3-1,Alaska Pacific University,"Anchorage, AK",3.2,99%,21,985,PRIVATE,4 YEAR,"$18,602",595
https://www.appily.com/colleges/gpa/3-1,Garden City Community College,"Garden City, KS",3.0,--,--,--,PUBLIC,2 YEAR,"$4,795","1,914"
https://www.appily.com/colleges/gpa/3-1,Brescia University,"Owensboro, KY",3.0,50%,24,1147,PRIVATE,4 YEAR,"$12,270",646
https://www.appily.com/colleges/gpa/3-1,Concordia University-Saint Paul,"Saint Paul, MN",3.2,69%,--,--,PRIVATE,4 YEAR,"$16,245","5,544"
https://www.appily.com/colleges/gpa/3-1,Tabor College,"Hillsboro, KS",3.2,53%,19,1038,PRIVATE,4 YEAR,"$24,221",637
https://www.appily.com/colleges/gpa/3-1,Art Academy of Cincinnati,"Cincinnati, OH",3.1,100%,19,958,PRIVATE,4 YEAR,"$24,071",263
https://www.appily.com/colleges/gpa/3-1,Pacific Northwest College of Art,"Portland, OR",3.2,94%,--,--,PRIVATE,4 YEAR,"$35,205",487
https://www.appily.com/colleges/gpa/3-1,Davis College,"Pottersville, NY",3.2,50%,--,--,PRIVATE,4 YEAR,"$15,509",146
https://www.appily.com/colleges/gpa/3-1,Rochester University,"Rochester Hills, MI",3.0,71%,19,980,PRIVATE,4 YEAR,"$17,029","1,167"
https://www.appily.com/colleges/gpa/3-1,University of Maine at Presque Isle,"Presque Isle, ME",3.0,97%,--,--,PUBLIC,4 YEAR,"$10,637","1,847"
https://www.appily.com/colleges/gpa/3-1,Miami University-Hamilton,"Hamilton, OH",3.2,--,--,--,PUBLIC,4 YEAR,"$11,559","2,268"
https://www.appily.com/colleges/gpa/3-1,Western Wyoming Community College,"Rock Springs, WY",3.1,--,--,--,PUBLIC,4 YEAR,"$7,824","2,391"
https://www.appily.com/colleges/gpa/3-1,Kentucky Christian University,"Grayson, KY",3.2,44%,18,1004,PRIVATE,4 YEAR,"$19,556",629
https://www.appily.com/colleges/gpa/3-1,Saint Mary-of-the-Woods College,"Saint Mary Of The Woods, IN",3.2,78%,19,1031,PRIVATE,4 YEAR,"$15,669","1,147"
https://www.appily.com/colleges/gpa/3-1,Louisiana State University-Alexandria,"Alexandria, LA",3.2,58%,21,1032,PUBLIC,4 YEAR,"$8,413","4,289"
https://www.appily.com/colleges/gpa/3-1,SUNY College at Plattsburgh,"Plattsburgh, NY",3.1,70%,20,1086,PUBLIC,4 YEAR,"$15,845","4,474"
https://www.appily.com/colleges/gpa/3-1,Northeast State Community College,"Blountville, TN",3.1,--,--,--,PUBLIC,2 YEAR,"$6,198","5,100"
https://www.appily.com/colleges/gpa/3-1,Colby Community College,"Colby, KS",3.0,--,--,--,PUBLIC,2 YEAR,"$9,905","1,380"
https://www.appily.com/colleges/gpa/3-1,Kaskaskia College,"Centralia, IL",3.2,--,--,--,PUBLIC,2 YEAR,"$6,574","3,370"
https://www.appily.com/colleges/gpa/3-1,State College of Florida-Manatee-Sarasota,"Bradenton, FL",3.1,--,--,--,PUBLIC,4 YEAR,"$11,372","8,588"
https://www.appily.com/colleges/gpa/3-1,Potomac State College of West Virginia University,"Keyser, WV",3.1,87%,24,980,PUBLIC,4 YEAR,"$8,277","1,145"
https://www.appily.com/colleges/gpa/3-1,SUNY College of Technology at Delhi,"Delhi, NY",3.0,83%,20,1025,PUBLIC,4 YEAR,"$14,867","2,612"
https://www.appily.com/colleges/gpa/3-1,Bethany College,"Lindsborg, KS",3.2,66%,20,1065,PRIVATE,4 YEAR,"$23,343",744
https://www.appily.com/colleges/gpa/3-1,Graceland University-Lamoni,"Lamoni, IA",3.2,74%,19,1067,PRIVATE,4 YEAR,"$17,650","1,237"
https://www.appily.com/colleges/gpa/3-1,Methodist College,"Peoria, IL",3.0,33%,21,1017,PRIVATE,4 YEAR,"$35,862",456
https://www.appily.com/colleges/gpa/3-1,Brewton-Parker College,"Mount Vernon, GA",3.0,95%,18,970,PRIVATE,4 YEAR,"$18,710",911
https://www.appily.com/colleges/gpa/3-1,Vermont State University,"Randolph, VT",3.2,50%,--,--,PUBLIC,4 YEAR,"$20,684","1,414"
https://www.appily.com/colleges/gpa/3-1,Northeastern Junior College,"Sterling, CO",3.2,--,--,--,PUBLIC,2 YEAR,"$13,512","1,446"
https://www.appily.com/colleges/gpa/3-1,Heritage University,"Toppenish, WA",3.0,--,--,--,PRIVATE,4 YEAR,"$10,056",853
https://www.appily.com/colleges/gpa/3-1,Dyersburg State Community College,"Dyersburg, TN",3.2,--,--,--,PUBLIC,2 YEAR,"$6,448","2,683"
https://www.appily.com/colleges/gpa/3-1,Central Christian College of Kansas,"Mcpherson, KS",3.2,39%,19,1008,PRIVATE,4 YEAR,"$14,386",571
https://www.appily.com/colleges/gpa/3-1,LIU Brooklyn,"Brooklyn, NY",3.2,84%,23,1124,PRIVATE,4 YEAR,"$26,355","6,982"
https://www.appily.com/colleges/gpa/3-1,William Rainey Harper College,"Palatine, IL",3.0,--,--,--,PUBLIC,2 YEAR,"$7,532","12,434"
https://www.appily.com/colleges/gpa/3-1,Williams Baptist University,"Walnut Ridge, AR",3.2,59%,20,1062,PRIVATE,4 YEAR,"$18,444",584
https://www.appily.com/colleges/gpa/3-1,Oak Hills Christian College,"Bemidji, MN",3.1,63%,17,1020,PRIVATE,4 YEAR,"$16,154",102
https://www.appily.com/colleges/gpa/3-1,SUNY College of Technology at Canton,"Canton, NY",3.0,95%,19,1022,PUBLIC,4 YEAR,"$13,431","2,836"
https://www.appily.com/colleges/gpa/3-1,Claremont Graduate University,"Claremont, CA",3.2,--,--,--,PRIVATE,4 YEAR,--,"1,903"
https://www.appily.com/colleges/gpa/3-1,American Jewish University,"Los Angeles, CA",3.1,96%,--,--,PRIVATE,4 YEAR,"$38,997",108
https://www.appily.com/colleges/gpa/3-1,Grace Christian University,"Wyoming, MI",3.0,100%,--,--,PRIVATE,4 YEAR,"$12,679","1,031"
https://www.appily.com/colleges/gpa/3-1,Dallas Christian College,"Dallas, TX",3.1,50%,16,917,PRIVATE,4 YEAR,"$28,261",247
https://www.appily.com/colleges/gpa/3-1,Mayville State University,"Mayville, ND",3.1,71%,20,1065,PUBLIC,4 YEAR,"$12,378","1,123"
https://www.appily.com/colleges/gpa/3-1,Pennsylvania College of Art and Design,"Lancaster, PA",3.1,44%,--,--,PRIVATE,4 YEAR,"$26,407",245
https://www.appily.com/colleges/gpa/3-1,Universidad del Sagrado Corazon,"Santurce, PR",3.0,55%,--,--,PRIVATE,4 YEAR,"$12,796","4,224"
https://www.appily.com/colleges/gpa/3-1,SUNY College of Agriculture and Technology at Cobleskill,"Cobleskill, NY",3.0,84%,--,1007,PUBLIC,4 YEAR,"$16,647","1,783"
https://www.appily.com/colleges/gpa/3-1,Johnson University Florida,"Kissimmee, FL",3.0,79%,19,991,PRIVATE,4 YEAR,"$17,384",155
https://www.appily.com/colleges/gpa/3-1,Northwest State Community College,"Archbold, OH",3.2,--,--,--,PUBLIC,2 YEAR,"$8,619","4,030"
